price_aprox_usd,surface_covered_in_m2,lat,lon,neighborhood
89040.15,70.0,19.395058,-99.13078,Iztacalco
255529.44,122.0,19.390912,-99.172242,Benito Juárez
337193.49,110.0,19.355751,-99.299347,Cuajimalpa de Morelos
332662.45,120.0,19.405298,-99.164986,Cuauhtémoc
128506.33,62.0,19.39912,-99.141464,Benito Juárez
60811.74,117.0,19.441814,-99.156422,Cuauhtémoc
20547.72,65.0,19.312223,-99.105454,Coyoacán
47417.83,48.0,19.27838,-99.199387,Tlalpan
52171.98,70.0,19.428767,-99.1459,Cuauhtémoc
10579.0,43.0,19.4782031,-99.1326443,Gustavo A. Madero
67596.75,60.0,19.403309,-99.145494,Benito Juárez
28766.82,66.0,19.350145,-99.086731,Iztapalapa
184402.69,110.0,19.399118,-99.167617,Benito Juárez
270951.79,103.0,19.394358,-99.177444,Benito Juárez
61274.38,60.0,19.402944,-99.199727,Miguel Hidalgo
209692.2,108.0,19.390031,-99.174182,Benito Juárez
28837.1,60.0,19.453201,-99.132967,Cuauhtémoc
45205.0,69.0,19.417636,-99.153292,Cuauhtémoc
250646.86,,19.30282,-99.164293,Coyoacán
52516.51,47.0,19.443178,-99.144234,Cuauhtémoc
44045.9,70.0,19.410215,-99.14595,Cuauhtémoc
379342.68,145.0,19.405298,-99.164986,Cuauhtémoc
300312.95,214.0,19.376589,-99.153107,Benito Juárez
179134.04,92.0,19.405298,-99.164986,Cuauhtémoc
83191.95,90.0,19.392814,-99.175476,Benito Juárez
26595.29,60.0,19.409843,-99.125509,Venustiano Carranza
68492.42,60.0,19.362679,-99.171002,Benito Juárez
51393.55,70.0,19.48888,-99.179278,Azcapotzalco
73900.83,80.0,19.334738,-99.176758,Coyoacán
38329.41,57.0,19.369859,-99.135812,Iztapalapa
55689.61,66.0,19.410412,-99.098521,Venustiano Carranza
57955.13,60.0,19.468775,-99.115636,Gustavo A. Madero
120125.18,91.0,19.399815,-99.150806,Benito Juárez
187037.01,68.0,19.387388,-99.175554,Benito Juárez
221283.23,127.0,19.380987,-99.182164,Benito Juárez
47402.99,80.0,19.470215,-99.140075,Gustavo A. Madero
107322.36,94.0,19.305984,-99.127341,Coyoacán
18699.11,44.0,19.302192,-99.049333,Tláhuac
173643.13,101.0,19.2753576,-99.1675547,Tlalpan
44920.86,95.0,19.38828,-99.195529,Álvaro Obregón
289844.37,156.0,,,Cuajimalpa de Morelos
255529.44,122.0,19.390912,-99.172242,Benito Juárez
44497.91,74.0,19.3223015,-99.1035542,Coyoacán
35458.0,63.0,19.39106,-99.14775,Benito Juárez
35911.31,50.0,19.41275,-99.126007,Venustiano Carranza
39524.23,75.0,19.38751,-99.142247,Benito Juárez
97469.99,103.0,19.270735,-99.175292,Tlalpan
147522.15,67.0,,,Benito Juárez
115937.75,110.0,19.343979,-99.124863,Coyoacán
300911.16,124.0,19.3815906,-99.1653974,Benito Juárez
131716.2,129.0,19.403334,-99.157755,Benito Juárez
242879.42,130.0,,,Álvaro Obregón
26343.24,,19.337304767,-99.1020441055,Iztapalapa
34088.15,80.0,19.361385,-99.246689,Álvaro Obregón
39887.51,80.0,19.38828,-99.195529,Álvaro Obregón
192305.66,70.0,19.3755039,-99.1630337,Benito Juárez
86584.42,70.0,19.3865508,-99.1937082,Álvaro Obregón
24235.78,58.0,19.452365,-99.124572,Venustiano Carranza
50579.02,70.0,19.392185,-99.135357,Benito Juárez
33982.78,65.0,19.323772,-99.116562,Coyoacán
151567.64,180.0,19.407682,-99.172042,Cuauhtémoc
177068.56,152.0,19.3108788,-99.1386972,Coyoacán
33508.6,,19.4262059996,-99.060716629,Venustiano Carranza
296796.13,157.0,19.355088,-99.241105,Álvaro Obregón
14606.11,44.0,19.3921653148,-99.0574979782,Iztapalapa
129655.0,98.0,19.469769,-99.157379,Azcapotzalco
358353.05,240.0,19.301081,-99.216217,Tlalpan
18861.76,63.0,19.441047,-99.135306,Cuauhtémoc
33719.34,70.0,,,Álvaro Obregón
50947.82,68.0,19.399461,-99.175182,Miguel Hidalgo
37934.26,60.0,19.4900536,-99.0935504,Gustavo A. Madero
102555.66,,,,Cuajimalpa de Morelos
40067.01,63.0,19.417363,-99.068463,Iztacalco
237089.17,101.0,19.341894,-99.224525,Álvaro Obregón
86858.35,51.0,19.386852,-99.194748,Álvaro Obregón
47139.23,75.0,19.326922,-99.121203,Coyoacán
88513.29,55.0,19.439253,-99.163605,Cuauhtémoc
44151.27,85.0,,,Coyoacán
368892.84,110.0,19.395268,-99.175265,Benito Juárez
63171.09,49.0,,,Azcapotzalco
184402.69,100.0,23.634501,-102.552788,Miguel Hidalgo
97996.85,70.0,19.384467,-99.135872,Benito Juárez
150498.94,96.0,19.373306,-99.146919,Benito Juárez
77572.89,70.0,19.309208,-99.171906,Coyoacán
54322.39,87.0,19.383446,-99.137643,Benito Juárez
61537.81,52.0,19.392349,-99.07093,Iztacalco
122437.27,175.0,19.397686,-99.161395,Benito Juárez
177068.56,102.0,19.39912,-99.141464,Benito Juárez
62170.05,65.0,19.411112,-99.193066,Miguel Hidalgo
90093.88,88.0,19.369509,-99.172532,Benito Juárez
357299.07,146.0,,,Álvaro Obregón
76922.26,55.0,19.364891,-99.148384,Benito Juárez
252955.09,127.0,,,Cuajimalpa de Morelos
237089.17,109.0,19.3668017,-99.1724994,Benito Juárez
60062.59,95.0,19.375412,-99.144234,Benito Juárez
196784.01,83.0,,,Cuajimalpa de Morelos
50948.31,70.0,19.445553,-99.097057,Venustiano Carranza
118544.58,104.0,19.377369,-99.198052,Álvaro Obregón
57968.87,65.0,23.634501,-102.552788,Iztacalco
81683.41,60.0,19.3778105,-99.1975082,Álvaro Obregón
77148.81,63.0,19.417923,-99.148384,Cuauhtémoc
166489.28,98.0,19.380937,-99.179545,Benito Juárez
39896.97,90.0,19.38828,-99.195529,Álvaro Obregón
79029.72,80.0,19.370046,-99.146155,Benito Juárez
183524.56,90.0,19.390844,-99.164664,Benito Juárez
124558.69,,,,Cuajimalpa de Morelos
309553.79,117.0,19.394358,-99.177444,Benito Juárez
32763.77,65.0,19.29707,-99.051074,Tláhuac
31440.65,65.0,19.441879,-99.167819,Miguel Hidalgo
144624.39,80.0,19.469769,-99.157379,Azcapotzalco
54793.94,75.0,19.452255,-99.124703,Venustiano Carranza
55847.67,60.0,19.458831,-99.203999,Miguel Hidalgo
106581.59,78.0,19.437285,-99.174303,Miguel Hidalgo
97247.16,104.0,19.371132,-99.173156,Benito Juárez
21795.44,281.0,19.45178,-99.15709,Cuauhtémoc
104688.04,76.0,19.364005,-99.153602,Benito Juárez
50052.15,63.0,19.298347,-99.116905,Tlalpan
91147.61,91.0,19.401456,-99.146787,Benito Juárez
39514.86,60.0,19.386852,-99.194748,Álvaro Obregón
59337.62,44.0,19.410553,-99.133858,Cuauhtémoc
68861.23,51.0,19.473415,-99.143539,Gustavo A. Madero
140394.82,62.0,19.39365,-99.14769,Benito Juárez
65858.1,70.0,19.3437444,-99.1561883,Coyoacán
40041.72,47.0,,,Iztapalapa
384611.33,190.0,19.383319,-99.167205,Benito Juárez
97751.02,70.0,19.371132,-99.173156,Benito Juárez
84095.41,,19.4214889,-99.0999336,Venustiano Carranza
31611.89,60.0,19.452689,-99.117987,Venustiano Carranza
46943.65,75.0,19.359901,-99.189606,Álvaro Obregón
129081.88,75.0,19.306725,-99.182521,Coyoacán
157796.01,130.0,19.486507,-99.119751,Gustavo A. Madero
46785.59,40.0,19.451685,-99.157107,Cuauhtémoc
154808.85,84.0,19.287598,-99.14769,Tlalpan
232663.51,87.0,19.432657,-99.177444,Miguel Hidalgo
131716.2,205.0,19.464712,-99.124872,Gustavo A. Madero
76922.26,70.0,19.365843,-99.149901,Benito Juárez
86953.31,80.0,19.368568,-99.15031,Benito Juárez
69186.89,,19.4653758,-99.1589568,Azcapotzalco
59535.72,102.0,19.50384,-99.130804,Gustavo A. Madero
368805.38,185.0,19.390982,-99.243919,Miguel Hidalgo
61401.0,70.0,19.457129,-99.174456,Miguel Hidalgo
163802.27,83.0,19.302656,-99.111725,Coyoacán
85000.0,260.0,19.428573,-99.216263,Miguel Hidalgo
139064.92,69.0,19.474559,-99.187221,Azcapotzalco
60826.16,85.0,19.441809,-99.156423,Cuauhtémoc
16442.08,43.0,,,Cuauhtémoc
73761.07,60.0,19.449997,-99.18117,Miguel Hidalgo
205526.01,98.0,19.3756773,-99.1546074,Benito Juárez
68492.42,50.0,19.287188,-99.170525,Tlalpan
123813.23,53.0,19.331932,-99.246689,Álvaro Obregón
68492.42,,19.4013979,-99.1691118,Cuauhtémoc
155425.12,96.0,19.379879,-99.169157,Benito Juárez
175273.11,90.0,19.427649,-99.176003,Miguel Hidalgo
389972.43,228.0,19.432657,-99.177444,Miguel Hidalgo
168596.74,130.0,19.478428,-99.207996,Azcapotzalco
65858.1,64.0,19.383446,-99.137643,Benito Juárez
45563.27,85.0,19.460913,-99.12858,Cuauhtémoc
41368.69,50.0,19.3579916,-99.0648692,Iztapalapa
46146.24,70.0,19.40263,-99.078233,Iztacalco
67789.96,100.0,19.376116,-99.171601,Benito Juárez
76097.32,90.0,19.404442,-99.162688,Cuauhtémoc
83244.64,59.0,19.46731,-99.133163,Gustavo A. Madero
47348.86,43.0,19.443592,-99.121407,Venustiano Carranza
63926.24,60.0,19.383547,-99.074514,Iztapalapa
24858.52,56.0,,,Iztapalapa
64119.45,80.0,19.377369,-99.198052,Álvaro Obregón
229639.3,100.0,19.394358,-99.177444,Benito Juárez
28825.02,77.0,19.4959960885,-99.2017929554,Azcapotzalco
42149.18,80.0,,,Gustavo A. Madero
26343.24,,19.2827295882,-99.052734375,Tláhuac
76395.4,70.0,19.342508,-99.137204,Coyoacán
172033.96,576.0,19.397899,-99.166031,Benito Juárez
72692.17,102.0,19.47941,-99.186176,Azcapotzalco
39078.61,332.0,19.451919,-99.131919,Cuauhtémoc
26349.48,44.0,19.4620417,-99.1321904,Cuauhtémoc
146219.53,86.0,19.3803931,-99.1476908,Benito Juárez
64488.25,57.0,19.366738,-99.14554,Benito Juárez
79048.46,70.0,19.385853,-99.137921,Benito Juárez
189610.92,108.0,19.4482164,-99.1589625,Cuauhtémoc
102938.7,110.0,19.347895,-99.187492,Álvaro Obregón
46123.32,81.0,19.436738,-99.138619,Cuauhtémoc
29525.5,50.0,19.318662,-99.07476,Iztapalapa
62817.18,436.0,,,Gustavo A. Madero
158059.45,92.0,19.367424,-99.185753,Benito Juárez
147522.15,96.0,19.318989,-99.094437,Iztapalapa
23919.66,50.0,19.371745,-99.212281,Álvaro Obregón
168122.56,63.0,19.394358,-99.177444,Benito Juárez
31980.69,,19.4252346639,-99.0596008301,Venustiano Carranza
61881.06,60.0,19.352333,-99.121169,Coyoacán
15809.69,55.0,19.460913,-99.12858,Cuauhtémoc
100367.75,75.0,19.338589,-99.117762,Coyoacán
69019.29,70.0,19.386033,-99.18296,Benito Juárez
26751.56,65.0,19.46731,-99.133163,Gustavo A. Madero
36889.28,62.0,19.4306069,-99.0949899,Venustiano Carranza
79566.6,121.0,19.2990233,-99.0436467,Tláhuac
194986.21,60.0,19.440935,-99.188522,Miguel Hidalgo
63961.39,70.0,19.366738,-99.14554,Benito Juárez
67579.16,60.0,19.343558,-99.15189,Coyoacán
93518.5,65.0,19.472155,-99.161186,Azcapotzalco
68228.99,90.0,19.35782,-99.149406,Benito Juárez
124403.22,63.0,19.47517,-99.152534,Azcapotzalco
163064.66,65.0,19.446829,-99.159454,Cuauhtémoc
98787.15,75.0,,,Tlalpan
122437.27,175.0,19.397523,-99.161493,Benito Juárez
56643.6,75.0,19.372248,-99.133377,Iztapalapa
152827.03,78.0,19.3499358,-99.2906864,Cuajimalpa de Morelos
32402.18,,19.4244082,-99.0633288,Venustiano Carranza
135085.02,166.0,19.435453,-99.180822,Miguel Hidalgo
200208.63,87.0,19.403014,-99.158422,Benito Juárez
91990.6,64.0,19.3604024,-99.1497664,Benito Juárez
82190.91,60.0,19.37197,-99.175052,Benito Juárez
147522.15,83.0,19.33923,-99.218987,Álvaro Obregón
79820.02,125.0,19.428622,-99.14602,Cuauhtémoc
160061.53,95.0,19.443178,-99.20237,Miguel Hidalgo
211674.19,290.0,19.385472,-99.256456,Cuajimalpa de Morelos
73761.07,74.0,19.394628,-99.143842,Benito Juárez
20547.72,65.0,19.311038,-99.101601,Coyoacán
147522.15,87.0,19.368264,-99.15925,Benito Juárez
60589.45,65.0,19.346609,-99.072311,Iztapalapa
163366.83,78.0,19.3499358,-99.2906864,Cuajimalpa de Morelos
90093.88,70.0,19.377171,-99.188503,Benito Juárez
44783.51,50.0,19.317698,-99.061256,Iztapalapa
105845.89,65.0,,,Benito Juárez
208883.75,,19.3977319,-99.1472551,Benito Juárez
94673.92,116.0,19.388044,-99.185753,Benito Juárez
43694.63,60.0,19.473693,-99.164851,Azcapotzalco
182597.74,100.0,19.364967,-99.1428406,Benito Juárez
27486.01,50.0,19.422817,-99.058911,Venustiano Carranza
345354.63,101.0,19.409759,-99.181234,Cuauhtémoc
104846.1,88.0,19.406622,-99.124168,Venustiano Carranza
171271.67,74.0,19.323066,-99.1393153,Coyoacán
54279.94,90.0,19.361993,-99.137782,Iztapalapa
32876.36,54.0,19.538431,-99.143669,Gustavo A. Madero
33502.21,75.0,19.406489,-99.133375,Iztacalco
83160.87,126.0,19.2990233,-99.0436467,Tláhuac
48581.99,66.0,,,Iztacalco
24382.88,65.0,19.476817,-99.188708,Azcapotzalco
374074.03,150.0,19.335912,-99.199577,Álvaro Obregón
91411.04,102.0,19.396593,-99.133163,Benito Juárez
58481.99,55.0,19.377523,-99.193103,Álvaro Obregón
36269.37,69.0,19.452689,-99.117987,Venustiano Carranza
86953.31,105.0,19.387209,-99.222038,Álvaro Obregón
106399.23,60.0,,,Benito Juárez
88112.69,64.0,19.457911,-99.144234,Cuauhtémoc
104319.23,84.0,19.44661,-99.160309,Cuauhtémoc
158059.45,87.0,19.417364,-99.159454,Cuauhtémoc
60958.26,52.0,19.455518,-99.123801,Venustiano Carranza
60062.59,67.0,19.461871,-99.129227,Cuauhtémoc
61626.9,80.0,19.39942,-99.141673,Benito Juárez
136299.93,100.0,,,Álvaro Obregón
34254.33,60.0,19.524143,-99.160149,Gustavo A. Madero
208160.96,60.0,19.440935,-99.188522,Miguel Hidalgo
31611.89,53.0,19.519199,-99.151759,Gustavo A. Madero
131716.2,208.0,19.463026,-99.125833,Gustavo A. Madero
52440.59,80.0,19.443903,-99.171681,Miguel Hidalgo
57955.13,75.0,19.392349,-99.07093,Iztacalco
95263.11,,,,Cuajimalpa de Morelos
316193.86,107.0,19.417364,-99.159454,Cuauhtémoc
38091.59,55.0,19.445743,-99.174986,Miguel Hidalgo
53929.88,80.0,19.446873,-99.158503,Cuauhtémoc
157796.01,130.0,19.494455,-99.127874,Gustavo A. Madero
79029.72,96.0,19.400349,-99.095037,Iztacalco
168596.74,53.0,19.331932,-99.246689,Álvaro Obregón
94835.67,65.0,19.392425,-99.140582,Benito Juárez
65873.72,85.0,19.2963742,-99.1186279,Tlalpan
26296.79,47.0,19.359759,-99.08807,Iztapalapa
94858.16,64.0,19.390062,-99.192293,Álvaro Obregón
44178.77,60.0,19.386385,-99.142736,Benito Juárez
167964.51,83.0,19.305561,-99.171219,Coyoacán
253738.1,,,,Benito Juárez
79029.72,50.0,19.404661,-99.133858,Cuauhtémoc
43202.91,50.0,19.410307,-99.065399,Iztacalco
152719.99,62.0,19.39365,-99.14769,Benito Juárez
106690.12,60.0,19.328833,-99.133163,Coyoacán
44572.76,85.0,19.457982,-99.19269,Miguel Hidalgo
20626.75,47.0,19.3481352,-99.0802278,Iztapalapa
105372.96,120.0,19.417364,-99.159454,Cuauhtémoc
65624.33,42.0,19.410553,-99.133858,Cuauhtémoc
47348.86,43.0,19.443592,-99.121407,Venustiano Carranza
44666.44,80.0,19.391579,-99.182986,Benito Juárez
58671.66,60.0,19.452473,-99.168346,Cuauhtémoc
213380.25,96.0,19.35631752,-99.28826141,Cuajimalpa de Morelos
329368.61,100.0,19.395268,-99.175265,Benito Juárez
130110.22,75.0,19.391819,-99.188639,Benito Juárez
136984.85,100.0,19.396504,-99.174624,Benito Juárez
26138.69,50.0,,,Gustavo A. Madero
179134.04,110.0,19.381729,-99.164986,Benito Juárez
97891.48,70.0,19.387209,-99.222038,Álvaro Obregón
131716.2,120.0,19.390748,-99.158695,Benito Juárez
33982.78,80.0,19.448187,-99.161176,Cuauhtémoc
86748.29,74.0,19.396705,-99.181902,Benito Juárez
31593.03,70.0,19.379802,-99.111326,Iztapalapa
35080.76,60.0,19.501818,-99.116044,Gustavo A. Madero
90020.35,,19.48131,-99.1972277,Azcapotzalco
150156.47,78.0,19.322523,-99.141464,Coyoacán
125393.83,80.0,19.370042,-99.191442,Benito Juárez
93071.72,90.0,,,Álvaro Obregón
63750.64,67.0,19.3653,-99.148217,Benito Juárez
36300.98,60.0,19.386852,-99.194748,Álvaro Obregón
52686.48,96.0,19.391557,-99.180725,Benito Juárez
66384.96,58.0,19.386852,-99.194748,Álvaro Obregón
315065.17,144.0,19.382986,-99.241837,Álvaro Obregón
37916.86,74.0,,,Iztapalapa
71748.66,60.0,19.383078,-99.185903,Benito Juárez
85352.1,58.0,19.386852,-99.194748,Álvaro Obregón
105820.8,65.0,19.364891,-99.148384,Benito Juárez
66384.96,65.0,19.36269,-99.150565,Benito Juárez
33719.34,80.0,19.385027,-99.223488,Álvaro Obregón
224670.97,,19.3902488,-99.1772868,Benito Juárez
42570.67,60.0,19.334265,-99.205021,Álvaro Obregón
295114.27,109.0,19.41498,-99.177444,Cuauhtémoc
65858.1,102.0,19.502632,-99.20617,Azcapotzalco
72760.03,85.0,19.401819,-99.184615,Miguel Hidalgo
361866.49,70.0,19.357992,-99.064869,Iztapalapa
202891.06,95.0,19.3628631,-99.1739857,Benito Juárez
110992.87,80.0,19.431757,-99.161922,Cuauhtémoc
194710.28,,19.3626004,-99.1577978,Benito Juárez
215412.04,,19.3666304,-99.1740215,Benito Juárez
89904.21,47.0,,,Cuajimalpa de Morelos
22128.32,66.0,19.458968,-99.152898,Cuauhtémoc
231246.24,100.0,19.432901,-99.213075,Miguel Hidalgo
48218.66,60.0,19.486021,-99.118413,Gustavo A. Madero
225450.73,153.0,19.358585,-99.185753,Álvaro Obregón
67069.89,70.0,,,Benito Juárez
302407.81,1118.0,19.3689778408,-99.1685736179,Benito Juárez
283425.64,114.0,19.381729,-99.164986,Benito Juárez
61903.72,44.0,23.634501,-102.552788,Iztacalco
32296.81,,19.4244082,-99.0633288,Venustiano Carranza
35890.24,50.0,19.41275,-99.126007,Venustiano Carranza
193451.28,56.0,19.39365,-99.14769,Benito Juárez
77148.81,63.0,19.417923,-99.148384,Cuauhtémoc
27486.01,55.0,19.422817,-99.058911,Venustiano Carranza
211114.74,125.0,19.385472,-99.256456,Cuajimalpa de Morelos
7823.94,49.0,19.2878066,-99.0522925,Tláhuac
31611.89,,19.3062021848,-99.2363262177,La Magdalena Contreras
120125.18,120.0,19.367931,-99.170262,Benito Juárez
84298.37,80.0,19.35782,-99.149406,Benito Juárez
134756.21,73.0,19.364891,-99.148384,Benito Juárez
40041.72,65.0,19.365917,-99.196977,Álvaro Obregón
64031.62,60.0,19.405298,-99.164986,Cuauhtémoc
196784.01,83.0,,,Cuajimalpa de Morelos
51632.75,61.0,19.3200381,-99.082512,Iztapalapa
148558.41,60.0,19.3736979,-99.1933122,Álvaro Obregón
34254.33,0.0,19.441147,-99.16983,Miguel Hidalgo
55252.24,90.0,19.306092,-99.113431,Coyoacán
284507.01,105.0,19.39516,-99.168487,Benito Juárez
100104.31,65.0,,,Álvaro Obregón
20552.6,60.0,19.311038,-99.101601,Coyoacán
42159.18,59.0,19.4558491807,-99.2046815157,Miguel Hidalgo
131716.2,95.0,19.414261,-99.104118,Venustiano Carranza
81683.41,60.0,19.377811,-99.197508,Álvaro Obregón
86689.81,65.0,19.3865940087,-99.1936147213,Álvaro Obregón
34246.21,60.0,19.328243,-99.077778,Iztapalapa
45995.3,57.0,19.328392,-99.087854,Iztapalapa
262440.91,100.0,19.2963762,-99.1781383,Tlalpan
34831.03,54.0,19.342083,-99.0532159,Iztapalapa
128565.55,,19.3740209,-99.1370805,Benito Juárez
115937.75,60.0,19.4327514,-99.1517197,Cuauhtémoc
126477.54,80.0,,,Benito Juárez
88534.28,55.0,19.439253,-99.163605,Cuauhtémoc
63243.8,101.0,19.381691,-99.158135,Benito Juárez
93118.88,58.0,,,Gustavo A. Madero
92540.96,755.0,19.39516,-99.168487,Benito Juárez
63238.77,88.0,19.516777,-99.160149,Gustavo A. Madero
97404.94,90.0,19.42196,-99.174559,Cuauhtémoc
39883.66,70.0,19.372724,-99.137094,Benito Juárez
316193.86,120.0,19.4195256,-99.162549,Cuauhtémoc
44583.33,60.0,19.457982,-99.19269,Miguel Hidalgo
216014.58,130.0,,,Cuajimalpa de Morelos
110825.95,65.0,19.3794059,-99.1591446,Benito Juárez
79029.72,91.0,19.4503249,-99.1351802,Cuauhtémoc
263432.41,,,,Cuauhtémoc
36195.61,59.0,19.523798,-99.155941,Gustavo A. Madero
161826.53,81.0,19.362511,-99.166374,Benito Juárez
33192.48,,19.3309338943,-99.0723359585,Iztapalapa
33508.6,70.0,19.335364,-99.024154,Iztapalapa
313558.92,137.0,19.3302564,-99.2575527,Álvaro Obregón
197574.31,97.0,19.400249,-99.177444,Miguel Hidalgo
43729.78,54.0,19.500817,-99.184177,Azcapotzalco
72707.34,42.0,19.443178,-99.144234,Cuauhtémoc
240250.36,115.0,19.4024797,-99.1565217,Benito Juárez
152790.8,95.0,19.394358,-99.177444,Benito Juárez
94835.67,,19.386651771,-99.1933438181,Álvaro Obregón
82138.73,63.0,19.2990233,-99.0436467,Tláhuac
63898.79,70.0,19.336994,-99.162355,Coyoacán
97493.1,130.0,19.419271,-99.154018,Cuauhtémoc
40568.59,70.0,19.36243,-99.176957,Álvaro Obregón
105372.96,58.0,19.506042,-99.153915,Gustavo A. Madero
36511.73,69.0,19.329989,-99.085524,Iztapalapa
339908.4,111.0,19.3753973563,-99.1734831344,Benito Juárez
163366.83,80.0,19.3499358,-99.2906864,Cuajimalpa de Morelos
29962.59,68.0,19.461349,-99.149071,Azcapotzalco
40041.72,60.0,19.387868,-99.142256,Benito Juárez
163854.96,280.0,19.403334,-99.157755,Benito Juárez
34193.52,50.0,19.443592,-99.121407,Venustiano Carranza
319830.09,125.0,19.392978,-99.1760298,Benito Juárez
183919.43,125.0,19.3737616972,-99.1773503087,Benito Juárez
145075.01,81.0,,,Benito Juárez
298943.1,73.0,,,Cuauhtémoc
231820.52,102.0,19.333154,-99.241137,Álvaro Obregón
78784.97,0.0,19.3612250211,-99.1916245222,Álvaro Obregón
337720.36,135.0,23.634501,-102.552788,Miguel Hidalgo
22133.57,52.0,,,Iztapalapa
39764.59,70.0,19.366996,-99.191824,Álvaro Obregón
63238.77,80.0,,,La Magdalena Contreras
168122.56,63.0,19.394358,-99.177444,Benito Juárez
48097.12,75.0,,,Coyoacán
108939.32,65.0,19.366901,-99.297272,Cuajimalpa de Morelos
168596.74,107.0,19.368475,-99.17952,Benito Juárez
189716.32,120.0,19.384533,-99.183172,Benito Juárez
115589.04,64.0,19.386852,-99.194748,Álvaro Obregón
35826.8,58.0,19.370822,-99.105239,Iztapalapa
121788.49,70.0,19.366302,-99.193367,Álvaro Obregón
42676.05,60.0,19.443178,-99.144234,Cuauhtémoc
24768.51,60.0,19.3703924,-99.1249413,Iztapalapa
49279.39,70.0,19.475187,-99.175019,Azcapotzalco
56972.86,60.0,19.402944,-99.199727,Miguel Hidalgo
71653.61,90.0,19.391819,-99.188639,Benito Juárez
171703.72,1995.0,19.431791,-99.171759,Cuauhtémoc
64661.64,0.0,19.2875593,-99.1486122,Tlalpan
155288.07,74.0,19.39365,-99.14769,Benito Juárez
163103.33,65.0,19.446829,-99.159454,Cuauhtémoc
28398.69,,,,Cuauhtémoc
265539.87,0.0,19.4432263,-99.2028656,Miguel Hidalgo
37943.26,45.0,19.37309,-99.070516,Iztapalapa
61626.9,75.0,19.39942,-99.141673,Benito Juárez
48822.77,190.0,19.428622,-99.14602,Cuauhtémoc
53160.66,60.0,19.399375,-99.149986,Benito Juárez
399697.35,,19.4096083,-99.1806878,Cuauhtémoc
34948.68,50.0,19.455243,-99.184091,Miguel Hidalgo
55847.67,60.0,19.400623,-99.14173,Benito Juárez
48631.25,50.0,19.28008,-99.217066,Tlalpan
94858.16,62.0,19.3847719,-99.1664667,Benito Juárez
326733.66,133.0,19.3036292,-99.2239303,Tlalpan
131926.95,90.0,19.431629,-99.162762,Cuauhtémoc
172811.66,85.0,19.391922,-99.151466,Benito Juárez
26349.48,43.0,19.4292489747,-99.0636818111,Venustiano Carranza
131716.2,7772.0,19.371179,-99.139781,Benito Juárez
121178.91,70.0,19.3845952529,-99.1984791771,Álvaro Obregón
90093.88,630.0,19.375374,-99.137657,Benito Juárez
188090.74,,19.3618824,-99.1845552,Benito Juárez
38987.99,67.0,19.493185,-99.205755,Azcapotzalco
70599.88,65.0,19.439946,-99.099697,Venustiano Carranza
